REFSEQ,logFC,AveExpre,T,Pvalue,Adj.P.Value,B
NP_001161835,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
NP_116750,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
NP_116751,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530910,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530911,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530912,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530913,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530914,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530915,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_011530916,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029416,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029417,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029418,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029419,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029420,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029421,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XM_017029422,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529212,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529213,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529214,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529215,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529216,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529217,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_011529218,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884905,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884906,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884907,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884908,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884909,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884910,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
XP_016884911,-2.30136069,-1.161806107,-2.456425203,0.015002306,0.982857705,-4.131603606
NM_001127204,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001127205,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001127206,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001286267,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001286268,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001286269,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001286270,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001286271,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_002134,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001120676,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001120677,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001120678,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001273196,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001273197,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001273198,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001273199,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_001273200,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NP_002125,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XM_011522473,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XM_017023196,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XM_017023197,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XM_024450250,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XP_011520775,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XP_016878685,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XP_016878686,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
XP_024306018,-0.441948449,5.234096064,-2.17090319,0.031276578,0.982857705,-3.93579468
NM_001308157,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
NM_001330509,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
NM_016524,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
NP_001295086,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
NP_001317438,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
NP_057608,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_005255362,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_011545866,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_011545868,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_011545869,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_011545871,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_011545872,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_017023280,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_017023281,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XM_024450297,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_005255419,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_011544168,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_011544170,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_011544171,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_011544173,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_011544174,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_016878769,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_016878770,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
XP_024306065,-0.668153725,4.606558846,-2.181542612,0.030468092,0.982857705,-3.934657414
NM_015307,-1.410920877,1.882634664,-2.861710017,0.004724219,0.982857705,-3.596612286
NP_056122,-1.410920877,1.882634664,-2.861710017,0.004724219,0.982857705,-3.596612286
XM_011521407,-1.410920877,1.882634664,-2.861710017,0.004724219,0.982857705,-3.596612286
XP_011519709,-1.410920877,1.882634664,-2.861710017,0.004724219,0.982857705,-3.596612286
NM_001164189,0.7019069,5.995962378,2.092926561,0.037788443,0.982857705,-4.004427829
NM_001164194,0.7019069,5.995962378,2.092926561,0.037788443,0.982857705,-4.004427829
NM_005817,0.7019069,5.995962378,2.092926561,0.037788443,0.982857705,-4.004427829
NP_001157661,0.7019069,5.995962378,2.092926561,0.037788443,0.982857705,-4.004427829
NP_001157666,0.7019069,5.995962378,2.092926561,0.037788443,0.982857705,-4.004427829
NP_005808,0.7019069,5.995962378,2.092926561,0.037788443,0.982857705,-4.004427829
NM_000980,0.730116233,7.858139024,1.933358885,0.054795446,0.982857705,-4.127684201
NP_000971,0.730116233,7.858139024,1.933358885,0.054795446,0.982857705,-4.127684201
NM_012109,-0.874578468,6.088460802,-2.097036668,0.037418218,0.982857705,-4.000306558
NP_036241,-0.874578468,6.088460802,-2.097036668,0.037418218,0.982857705,-4.000306558
XR_002958292,-0.874578468,6.088460802,-2.097036668,0.037418218,0.982857705,-4.000306558
NM_004279,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
NP_004270,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
XM_005250717,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
XM_006716181,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
XP_005250774,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
XP_006716244,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
XR_242267,0.387771421,5.621552578,2.258235307,0.02515798,0.982857705,-3.871666221
NM_001280794,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NM_001280795,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NM_004445,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NP_001267723,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NP_001267724,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NP_004436,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NR_104001,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XM_011515879,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XM_011515880,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XM_011515881,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XM_011515882,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XM_024446674,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XM_024446675,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XP_011514181,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XP_011514182,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XP_011514183,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XP_011514184,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XP_024302442,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
XP_024302443,-1.322264077,2.7858928,-2.174763968,0.030981078,0.982857705,-4.021949691
NM_001040097,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NM_001040098,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NM_001040099,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NM_001363415,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NM_001363416,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NM_023948,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NP_001035186,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NP_001035187,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NP_001035188,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NP_001350344,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NP_001350345,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NP_076438,0.534385509,4.397176642,2.255345188,0.02534239,0.982857705,-3.957133003
NM_001130710,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NM_001139499,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NM_012322,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NP_001124182,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NP_001132971,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NP_036454,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NR_024466,0.588695495,5.052989284,2.101899551,0.03698421,0.982857705,-4.025130508
NM_000602,1.675188445,6.382007819,2.028456634,0.044019769,0.982857705,-4.069509215
NM_001165413,1.675188445,6.382007819,2.028456634,0.044019769,0.982857705,-4.069509215
NP_000593,1.675188445,6.382007819,2.028456634,0.044019769,0.982857705,-4.069509215
NM_001317177,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NM_001317178,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NM_017812,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NP_001304106,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NP_001304107,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NP_060282,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NR_133671,0.457331084,5.506256874,2.293402169,0.023006233,0.982857705,-3.848197272
NM_005614,0.48672792,6.691831754,2.004622167,0.046535292,0.982857705,-4.065512403
NP_005605,0.48672792,6.691831754,2.004622167,0.046535292,0.982857705,-4.065512403
XM_011516457,0.48672792,6.691831754,2.004622167,0.046535292,0.982857705,-4.065512403
XM_024446854,0.48672792,6.691831754,2.004622167,0.046535292,0.982857705,-4.065512403
XP_011514759,0.48672792,6.691831754,2.004622167,0.046535292,0.982857705,-4.065512403
XP_024302622,0.48672792,6.691831754,2.004622167,0.046535292,0.982857705,-4.065512403
NM_001127218,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
NM_001256879,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
NM_006230,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
NP_001120690,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
NP_001243808,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
NP_006221,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XM_024446802,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XP_024302570,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956452,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956453,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956454,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956455,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956456,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956457,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956458,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
XR_002956459,0.461403311,6.599660151,2.080617611,0.038916048,0.982857705,-4.006267138
NM_001362660,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NM_001362661,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NM_001362662,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NM_001362663,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NM_012453,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NM_032988,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NP_001349589,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NP_001349590,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NP_001349591,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NP_001349592,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NP_036585,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XM_006715923,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XM_024446709,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XM_024446712,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XP_006715986,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XP_024302477,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XP_024302480,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
XR_001744627,0.529752316,5.253573157,2.304279037,0.022374193,0.982857705,-3.855788111
NM_001130916,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
NM_001306210,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
NM_004612,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
NP_001124388,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
NP_001293139,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
NP_004603,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XM_011518948,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XM_011518949,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XM_011518950,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XM_017015063,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XM_024447658,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XP_011517250,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XP_011517251,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XP_011517252,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XP_016870552,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
XP_024303426,0.711606525,5.659240295,2.554290185,0.011487135,0.982857705,-3.619132031
NM_017913,-0.503869385,3.656391769,-2.247397204,0.025855625,0.982857705,-3.943696166
NP_060383,-0.503869385,3.656391769,-2.247397204,0.025855625,0.982857705,-3.943696166
